m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
195.102	25.43	0.0002505860316981864	20.729617380322022	C11H16O3,C11H18O4	1.3300146964339774	5S,6S-epoxy-7-undecynoic acid,Isobutyl 2-furanpropionate,11-oxo-undeca-5,9-dienoic acid,11-oxo-undeca-5,8-dienoic acid,Pantheric Acid C	14693	{'Fatty Acyls [FA]'}	{'Fatty esters [FA07]', 'Fatty Acids and Conjugates [FA01]'}
412.9858	21.75	0.0093197907001763	9.706159207443195		2.5959181092106167	412.9858			
485.8874	22.54	0.04480420426425877	7.0631983565888286		1.4292532787998837	485.8874			
450.9829	21.75	0.0006688744054936834	16.39138396308147		2.442654074482249	450.9829			
450.9829	197.26	1.0384227951152423e-06	58.366112025483936		1.6471297935129527	450.9829			
683.0332	21.89	0.0006688744054936834	16.587216858635113		2.517457519140173	683.0332_M-H-, 2x charged			
745.613	443.22	3.2259103010984504e-18	5427.757171942549	C43H87O7P	2.5542224424824056	PA(O-18:0/22:0),PA(O-20:0/20:0)	43569	{'Glycerophospholipids [GP]'}	{'Glycerophosphates [GP10]'}
920.8067	21.75	0.04480420426425877	7.173225590356573		1.4199047797863997	920.8067_M-H-			
955.5205	379.94	5.525701845234433e-05	28.05658548064453		1.6372370627030897	955.5205			
1544.1033	353.32	0.0007956570710448246	15.445271794887077		1.437448725707842	1544.1033_M-H-			
1611.0843	340.13	0.0007956570710448246	15.15389568829232		2.398523339436885	1611.0843_M-H-			
