m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
205.0971	166.16	0.03565797806358588	-14.817600000692014	C11H12N2O2	-0.8869755529041896	Idazoxan,Ethotoin,L-Tryptophan,S-nirvanol,Nirvanol,(±)-Tryptophan,D-Tryptophan,4-Hydroxyantipyrine,3h-Indole-3-propanoic acid,a-amino-,3-Hydroxymethylantipyrine	kp37_204.0897
206.0914	356.17	0.01753792710222219	19.249119695793055		6.823152723783187		
206.1004	166.03	0.03796807954971524	-13.77935509758073	C11H12N2O2	-0.8833914753209342	Idazoxan,Ethotoin,L-Tryptophan,S-nirvanol,Nirvanol,(±)-Tryptophan,D-Tryptophan,4-Hydroxyantipyrine,3h-Indole-3-propanoic acid,a-amino-,3-Hydroxymethylantipyrine	kp37_204.0897
211.0284	332.7	0.008324792308640788	36.075226967164504		2.1191102964164017		
148.0391	184.15	0.004473413898910541	50.13809125525061		2.5018469708436655		
148.0391	185.47	0.011025798494607062	22.44301325434489		3.5835347825390294		
223.0079	231.39	0.009712738631009571	25.383532197668668		4.473667767360267		
188.0706	166.16	0.03736780410736592	-14.231170196403996	C11H9NO2,C6H10ClN5	-0.9079928108516597	Indoleacrylic acid,6-Chloro-N-(1-methylethyl)-1,3,5-triazine-2,4-diamine	kp488_187.0633
159.0916	166.29	0.03736780410736592	-14.210919375588697	C10H10N2	-0.6616041297875945	2,3-Diaminonaphthalene,1,2-Diaminonaphthalene,1,5-Naphthalenediamine,1-Benzylimidazole,Nicotyrine	kp501_158.0843
163.0793	331.12	0.009712738631009571	24.718628400549147	C6H11NO4	0.9092592698289721	(±)-2,2'-Iminobispropanoic acid,3-Aminoadipic acid,N-Acetylthreonine,Aminoadipic acid,N-methyl-L-glutamic Acid,Carboxybetaine,2-Aminoadipic acid,Glutamic acid gamma-methyl ester,hydroxybutyrylglycine,Acetylhomoserine	kp562_161.0685
199.1077	388.77	0.00888665507375199	32.05881252711104		5.665847505148001		
278.1233	342.28	0.009712738631009571	24.50789988586252		0.7426776454838873		
344.1465	358.93	0.03796807954971524	13.921417964976442		1.7871607407026495		
348.3257	34.24	0.01753792710222219	-18.688468500298274		-0.7224956756076821		
365.1122	355.09	0.03565797806358588	14.824530580032217		2.3422255890624513		
373.0647	330.73	0.011025798494607062	22.862563206655864		1.1544221267523938		
376.0145	272.25	0.009712738631009571	29.052437292411316		1.4242716988138255		
473.2787	34.63	0.009712738631009571	26.523260836218437		4.3877044368280576		
490.2253	351.94	0.01753792710222219	19.063925033384773		1.5924212512974307		
583.9282	361.95	0.042088999792613976	13.100760298871148		2.521136227196372		
534.0981	349.41	0.0196438002770805	17.824290147839385		3.576872405059298		
556.0618	231.25	0.042088999792613976	13.108373946385534		2.7712378275374085		
