m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
226.045	22.75	0.011192899616944477	14.222446636796954	C20H18O12	2.3467252665367866	Myricetin 3-alpha-L-arabinofuranoside,Myricetin 3-alpha-L-arabinopyranoside,Myricetin 3-xyloside,Myricetin 3'-xyloside	kp6861_450.0783	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
122.0687	65.15	0.0156956988775543	12.349405861589146		2.315854753945997				
282.2277	27.61	0.001638837604299796	31.741607481516287		2.6997397814656985				
184.9811	21.57	0.001638837604299796	31.681637543062994		2.718776853118456				
289.1645	27.22	0.0013022814701955949	43.25250950042252	C14H24O6	6.411963118606259	Cladosporester C,ascr#13	kp6025_288.1573	{'Fatty Acyls [FA]'}	{'Fatty acyl glycosides [FA13]', 'Fatty Acids and Conjugates [FA01]'}
295.1902	28.14	0.0001876724438152524	92.45269233360193	C17H26O4	2.169796269221898	[6]-Gingerol,Embelin,17-Hydroxypanaxacol	kp559_294.1832	{'Fatty Acyls [FA]', 'Polyketides [PK]'}	{'Fatty alcohols [FA05]', 'Phenolic lipids [PK15]'}
295.1902	53.41	0.0013114714694635037	40.174613721190326		3.9787381728359783				
295.1902	58.16	0.0015757147704073505	34.66136166198156	C17H26O4	3.758549176261674	[6]-Gingerol,Embelin,17-Hydroxypanaxacol	kp1063_294.1831	{'Fatty Acyls [FA]', 'Polyketides [PK]'}	{'Fatty alcohols [FA05]', 'Phenolic lipids [PK15]'}
320.1703	28.53	0.0026261627546423304	23.47484690225437		4.001883820939881				
373.2206	28.14	0.021559780931591915	11.306119509012152		2.4592921395682197				
376.1966	26.56	0.0024883544222461386	24.985518640513988		2.8470774080979204				
386.1867	25.77	0.001638837604299796	30.79400431815904		4.787132807248952				
386.1867	28.27	0.03803439177362196	9.452930205413686		3.3685423738769664				
400.1473	28.79	0.009448159910028177	15.264871459432527	C22H22O7	1.8277393984706656	Artoindonesianin R,Gnaphaliin 7-epoxymethylbutyl ether,Baohuosu,Viridiflorin,Artoindonesianin Q,Isorhynchospermin,Rhynchospermin,5-Hydroxy-2-(3-hydroxy-4-methoxyphenyl)-3-methoxy-7-[(3-methyl-2-butenyl)oxy]-4H-1-benzopyran-4-one,Hoslunddiol,2'-Hydroxypiscerythrinetin,6-Prenylherbacetin 3,8-dimethyl ether,Campylohirtin A	kp1653_398.1366	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
402.3118	65.83	0.010760772369646017	14.628507512270092		1.8382792857895076				
405.1465	42.75	0.0031196007640050087	21.675537969404218		3.5577071260736197				
427.1629	29.85	0.012528905050104802	13.701847633352529	C22H26O7	2.901649833955741	Sphenostylin D,Antiarone K	kp1795_402.1678	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
473.282	185.17	0.03523625544747344	9.702284964937038		1.5275115677169921				
430.3805	296.12	0.005166574906459436	18.34352248029861		2.097694688649046				
