m/z	rtime	p-value	t-score	custom_id
159.9856	227.56	0.6699343305039989	1.43867915841705	
159.9914	206.68	0.971331494168661	-0.10529821942830496	
122.0213	219.81	0.6702740349693226	-1.4316068361317853	
122.0213	226.24	0.5863776682161982	1.867324988326077	
191.0556	377.3	0.6407778133745843	1.5077182518871517	
160.0607	170.45	0.6393126946665574	1.5259924618212832	
160.0607	193.78	0.6399017861436441	1.518497653079767	
160.0799	293.59	0.45191830842686304	-3.800856045067598	
71.0127	301.08	0.6902722689714708	1.3053541643317517	
73.0195	214.95	0.7337780353462378	-1.1124381416354305	
191.8657	1.7	0.6594534605214094	1.4705247282821103	
160.9921	207.2	0.990610442381179	0.024306635869406915	
161.0449	242.72	0.7356957763921698	1.1073281481013577	C6H10O5
161.0449	245.47	0.639251917688538	1.546911472356167	C6H10O5
161.056	314.86	0.6361288639112577	-1.6066714432518658	
124.0063	218.23	0.6802647689697082	-1.3975725167700481	
161.8749	39.71	0.747646359776838	1.0648398613609131	
162.0592	315.0	0.5951957834762371	-1.80037965774834	
193.0348	307.77	0.9413131445001475	-0.18543718079978738	C6H10O7
126.904	29.86	0.767920283569137	0.8923707765690645	
193.0504	61.57	0.9171842848433144	-0.26694018931219665	
163.0604	194.57	0.6882061152195111	1.3272234408049388	
80.9641	180.98	0.9979252236134634	0.005753506238728927	
127.0028	162.14	0.6879721921467855	1.330746383291853	
127.0028	163.59	0.767920283569137	-0.9048423592653828	
193.0614	507.53	0.48523941538172205	2.3408368123163132	
193.0647	275.21	0.612855991740617	1.7131928173534186	
127.0754	194.83	0.85353003920597	0.4655202750097169	
127.8692	1.7	0.7598344117375716	0.999849808476704	
82.9531	34.59	0.8752333774160963	0.39447615697589533	
163.8959	141.31	0.6594534605214094	1.4689489525499126	
163.8959	152.92	0.8203688150268751	0.6167206424522882	H2MoO4
163.8959	154.76	0.9652752393047587	0.12985917866827285	
193.8151	152.26	0.8032165612386079	0.6715941737281615	
164.8384	141.96	0.969760509237412	0.11397996030563635	
164.8384	152.4	0.7737496910715599	0.8353527882717171	
128.9585	206.68	0.9979252236134634	-0.007291303029388711	C3H2N2S2
128.9981	141.7	0.7712649429014332	0.8482262302572037	
84.0444	194.57	0.8853879985532987	0.36709362894901826	
164.9742	228.87	0.698205752644603	1.2823061216958787	
84.9501	34.59	0.8752333774160963	0.40116125555969473	
164.9962	1.96	0.9529325858986286	0.15844714684681274	
129.0377	324.84	0.747646359776838	-1.0665034764654013	
85.0284	194.83	0.8752333774160963	0.40228198518886477	
129.1023	244.69	0.5211831818342719	-2.1382065483249932	
129.1023	260.47	0.5112569404562884	-2.2428236917425886	
194.9362	367.45	0.9104144676671744	-0.2861877963511732	
87.0441	194.57	0.8338160336118028	0.5485460292427542	
130.05	184.53	0.722234997794633	-1.2065387173188422	
130.05	299.9	0.660098796990493	1.4642472217448261	
165.891	139.96	0.9868957835180593	-0.04533815052561726	
165.891	154.63	0.767920283569137	0.8849724765883601	
194.9881	222.43	0.7079874592412204	1.241222716337298	
89.012	112.03	0.741230082935729	1.0950441093567236	
130.9952	141.96	0.7656459743217744	0.9393009151982994	
166.0502	47.59	0.7937287874100348	0.7475948387421457	C8H9NO3
131.0533	184.13	0.54798035849934	-2.003333131589167	
195.077	198.51	0.8575902654135926	-0.45567558265848607	
131.0605	194.7	0.8431504794364413	0.5028199306031025	
166.8351	141.96	0.741230082935729	1.094366952153944	
166.8351	152.4	0.7625088338114964	0.9897343133972331	
167.0317	247.44	0.6265599436510076	-1.6598092209396011	
132.0373	194.57	0.8423536347557409	0.5226002955175203	
195.9105	265.76	0.45191830842686304	3.2593510553331773	
